GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43
0500000US13095,13095,"Dougherty County, Georgia",69146,211,6929,1297,62217,1338,30937,378,6399,1113,24538,1195,11303,543,320,285,10983,642,9738,540,1546,668,8192,754,5118,74,1950,560,3168,572,2939,214,1522,389,1417,389,1839,214,1061,252,778,252,38209,300,530,314,37679,478,12703,249,271,280,12432,383,12018,319,106,120,11912,345,6351,129,93,125,6258,151,3728,214,40,67,3688,67,3409,79,20,36,3389,89
0500000US13097,13097,"Douglas County, Georgia",99567,331,8301,1440,91266,1378,47140,726,7805,1393,39335,1327,14231,376,525,375,13706,529,19635,382,2509,995,17126,1003,7065,336,1525,608,5540,712,4773,584,2324,595,2449,405,1436,54,922,279,514,282,52427,658,496,347,51931,747,14392,650,0,214,14392,650,22590,860,311,280,22279,905,8031,389,185,222,7846,458,4778,383,0,214,4778,383,2636,353,0,214,2636,353
0500000US13113,13113,"Fayette County, Georgia",81576,546,11594,1729,69982,1728,39050,761,10528,1531,28522,1519,9439,747,438,309,9001,755,14290,847,3329,943,10961,985,7658,260,2607,688,5051,665,5004,315,2102,555,2902,470,2659,275,2052,387,607,309,42526,486,1066,527,41460,741,8491,542,186,211,8305,595,16585,645,476,389,16109,738,8371,290,344,299,8027,431,5212,374,0,214,5212,374,3867,355,60,99,3807,366
0500000US13115,13115,"Floyd County, Georgia",73217,326,6739,1116,66478,1209,35304,519,6606,1111,28698,1192,10323,683,147,172,10176,729,12808,642,1456,664,11352,811,6250,494,2083,712,4167,654,3588,189,1469,492,2119,504,2335,135,1451,375,884,385,37913,473,133,121,37780,494,11014,728,0,214,11014,728,12453,667,0,214,12453,667,6220,340,97,103,6123,358,4329,195,0,214,4329,195,3897,196,36,62,3861,205
0500000US13117,13117,"Forsyth County, Georgia",137947,187,10655,1226,127292,1254,67909,351,10207,1173,57702,1212,15614,634,643,369,14971,775,32975,653,2857,850,30118,1075,9535,364,1815,540,7720,567,6544,383,2701,531,3843,669,3241,242,2191,373,1050,401,70038,304,448,218,69590,377,16195,419,61,100,16134,428,32593,431,214,175,32379,467,9852,320,43,69,9809,330,7086,246,34,57,7052,251,4312,218,96,110,4216,230
0500000US13121,13121,"Fulton County, Georgia",752672,540,44615,3309,708057,3306,361001,625,39822,3121,321179,3107,131785,274,1916,835,129869,850,139263,402,11749,1913,127514,1928,48765,132,7527,1547,41238,1522,25737,485,8370,1196,17367,1211,15451,396,10260,699,5191,839,391671,370,4793,1308,386878,1349,134583,525,1104,600,133479,806,143589,384,2538,950,141051,999,55608,410,656,386,54952,572,32077,465,338,282,31739,516,25814,465,157,177,25657,474
0500000US13127,13127,"Glynn County, Georgia",61982,399,7840,1262,54142,1338,27794,643,6591,1130,21203,1211,6370,732,178,214,6192,747,10295,766,1007,556,9288,908,5142,505,1546,680,3596,476,3859,308,2353,479,1506,455,2128,238,1507,303,621,324,34188,742,1249,796,32939,1114,9410,1254,321,324,9089,1290,10940,866,598,556,10342,885,5842,115,143,174,5699,200,4849,387,135,238,4714,442,3147,340,52,90,3095,349
0500000US13135,13135,"Gwinnett County, Georgia",616319,737,39947,3412,576372,3511,297785,799,35857,3056,261928,3131,97979,787,3175,1314,94804,1497,126647,802,12949,2258,113698,2087,42624,223,8297,1551,34327,1560,21470,775,6781,1087,14689,1090,9065,676,4655,1043,4410,945,318534,530,4090,1007,314444,1079,95904,342,549,339,95355,481,136098,345,2701,971,133397,1041,46415,5,500,328,45915,328,25370,348,340,282,25030,403,14747,322,0,214,14747,322
0500000US13139,13139,"Hall County, Georgia",136866,304,9153,1503,127713,1560,67408,244,8659,1523,58749,1538,21454,469,439,309,21015,552,25420,426,988,366,24432,577,9961,457,2543,988,7418,1017,6566,406,2529,580,4037,728,4007,277,2160,521,1847,574,69458,251,494,300,68964,401,20176,513,49,82,20127,517,24718,476,225,226,24493,562,10662,417,0,214,10662,417,7504,213,142,167,7362,292,6398,476,78,92,6320,482
0500000US13151,13151,"Henry County, Georgia",152310,438,16694,2142,135616,2096,70860,691,14243,1891,56617,1986,20814,431,808,539,20006,702,30595,507,6091,1482,24504,1550,10494,362,2325,801,8169,872,6425,346,3362,713,3063,718,2532,290,1657,308,875,366,81450,527,2451,1027,78999,1063,23015,933,687,573,22328,1067,34394,939,943,517,33451,1097,12587,533,421,286,12166,605,7216,299,302,379,6914,480,4238,242,98,158,4140,245
0500000US13153,13153,"Houston County, Georgia",107601,671,16766,2151,90835,2257,51096,542,13855,1844,37241,1990,18181,1337,1843,938,16338,1604,17640,1397,4820,1390,12820,1602,7809,341,2496,679,5313,794,4398,410,2440,537,1958,597,3068,456,2256,470,812,429,56505,433,2911,922,53594,1032,18417,676,766,687,17651,1012,20326,618,790,488,19536,799,8356,342,1207,584,7149,640,5344,294,148,149,5196,336,4062,359,0,214,4062,359
0500000US13179,13179,"Liberty County, Georgia",40152,851,10605,1348,29547,1257,18143,773,8091,1118,10052,1064,8133,841,2371,792,5762,908,5563,474,2974,726,2589,658,2716,256,1740,439,976,363,1294,330,599,264,695,311,437,199,407,185,30,57,22009,489,2514,659,19495,615,9536,451,1106,532,8430,549,6875,261,908,398,5967,434,3123,404,259,195,2864,432,1721,311,241,195,1480,346,754,274,0,214,754,274
0500000US13185,13185,"Lowndes County, Georgia",82237,705,9823,1390,72414,1373,39442,681,8481,1231,30961,1363,16704,685,1153,597,15551,858,12479,517,2193,612,10286,782,5389,301,2460,662,2929,711,2738,392,1414,350,1324,413,2132,385,1261,360,871,444,42795,591,1342,520,41453,724,17354,427,589,405,16765,557,12988,460,629,342,12359,528,5682,187,124,128,5558,214,3832,183,0,214,3832,183,2939,33,0,214,2939,33
0500000US13215,13215,"Muscogee County, Georgia",142342,1669,19784,2218,122558,2623,63531,1704,16448,1793,47083,2174,20880,1522,2020,932,18860,1558,23358,670,5782,986,17576,1102,10104,212,3690,708,6414,748,5518,247,2453,566,3065,560,3671,134,2503,378,1168,398,78811,488,3336,1116,75475,1279,26033,592,1277,734,24756,1036,26034,519,1414,681,24620,883,12123,506,499,310,11624,573,7171,179,109,106,7062,216,7450,451,37,59,7413,444
0500000US13217,13217,"Newton County, Georgia",74491,723,7458,1747,67033,1896,34640,1070,6725,1689,27915,2043,11162,1381,508,690,10654,1274,13509,1069,3019,1099,10490,1463,4928,76,831,442,4097,471,3411,318,1393,495,2018,489,1630,261,974,261,656,365,39851,559,733,506,39118,777,10622,771,0,214,10622,771,16675,765,462,440,16213,905,5960,196,200,212,5760,309,3706,611,0,214,3706,611,2888,611,71,122,2817,623
0500000US13223,13223,"Paulding County, Georgia",105262,137,8760,1703,96502,1671,50440,378,7714,1474,42726,1472,15129,588,305,352,14824,708,22759,643,3324,1219,19435,1388,7133,331,1326,539,5807,539,3781,231,1646,478,2135,464,1638,215,1113,343,525,400,54822,358,1046,680,53776,751,15728,994,221,374,15507,950,24153,749,668,527,23485,911,7653,552,80,134,7573,573,4590,407,0,214,4590,407,2698,463,77,102,2621,471
0500000US13245,13245,"Richmond County, Georgia",148874,973,18665,2214,130209,2525,69291,876,15745,1979,53546,2231,25438,909,2041,821,23397,1214,22635,935,4158,1239,18477,1472,10943,202,3165,689,7778,707,6528,346,3708,703,2820,789,3747,90,2673,418,1074,410,79583,590,2920,846,76663,992,26875,510,629,443,26246,672,25230,365,1852,684,23378,559,13349,417,206,229,13143,470,7872,223,139,142,7733,239,6257,82,94,113,6163,141
0500000US13247,13247,"Rockdale County, Georgia",64641,293,5123,1064,59518,1104,30050,424,4827,955,25223,1097,8667,633,46,78,8621,629,11417,615,1059,425,10358,756,5372,293,1540,645,3832,737,3263,218,1529,459,1734,467,1331,160,653,302,678,281,34591,352,296,267,34295,461,9390,147,74,160,9316,222,13248,374,148,176,13100,420,5987,265,74,119,5913,292,3473,506,0,214,3473,506,2493,480,0,214,2493,480
0500000US13285,13285,"Troup County, Georgia",50918,895,4705,1000,46213,1331,24109,759,4391,919,19718,1186,7895,897,296,312,7599,927,8212,602,902,481,7310,673,4245,483,946,497,3299,567,2322,317,1514,474,808,371,1435,284,733,297,702,334,26809,210,314,307,26495,366,7883,636,0,214,7883,636,9329,650,278,297,9051,710,4291,214,36,65,4255,65,2962,226,0,214,2962,226,2344,226,0,214,2344,226
0500000US13295,13295,"Walker County, Georgia",52651,2,3893,869,48758,869,25399,335,3756,818,21643,878,6938,475,189,194,6749,486,9356,363,672,430,8684,556,4425,143,548,334,3877,351,2954,110,1665,467,1289,436,1726,214,682,337,1044,337,27252,335,137,174,27115,382,6499,325,0,214,6499,325,9105,347,0,214,9105,347,5049,286,137,174,4912,330,3652,272,0,214,3652,272,2947,149,0,214,2947,149
0500000US13297,13297,"Walton County, Georgia",63429,446,4322,916,59107,1022,29085,308,4006,887,25079,911,8539,646,440,391,8099,725,11533,630,690,374,10843,755,4211,101,1040,417,3171,431,3238,267,1252,415,1986,503,1564,214,584,339,980,339,34344,596,316,237,34028,649,8474,603,0,214,8474,603,13038,672,199,197,12839,710,6010,748,27,48,5983,754,3663,362,0,214,3663,362,3159,825,90,111,3069,831
0500000US13313,13313,"Whitfield County, Georgia",74938,392,5481,1126,69457,1184,36641,499,4993,1051,31648,1066,11958,498,618,458,11340,701,13652,411,667,491,12985,661,5500,345,979,503,4521,437,3436,256,1737,492,1699,549,2095,232,992,324,1103,391,38297,314,488,403,37809,416,11597,370,37,78,11560,396,13501,372,112,133,13389,392,5868,502,230,337,5638,369,3837,288,109,139,3728,323,3494,380,0,214,3494,380
0500000US15001,15001,"Hawaii County, Hawaii",148087,530,15674,1865,132413,1776,73408,904,14895,1806,58513,1679,19384,548,1806,1001,17578,962,23450,530,2359,779,21091,925,15019,272,3206,884,11813,882,10029,485,4229,1018,5800,920,5526,275,3295,501,2231,589,74679,539,779,479,73900,636,18728,439,322,326,18406,562,23919,636,96,117,23823,653,15479,241,157,214,15322,295,9129,169,126,157,9003,230,7424,142,78,80,7346,164
0500000US15003,15003,"Honolulu County, Hawaii",724961,3373,79526,4515,645435,5336,348752,2908,70158,4168,278594,4715,109437,2385,11913,2092,97524,2384,116742,1382,15473,1868,101269,2332,56331,133,12558,1250,43773,1262,38055,120,15401,1221,22654,1213,28187,83,14813,1089,13374,1093,376209,1190,9368,1466,366841,1914,111143,1060,4012,948,107131,1491,120082,692,3294,862,116788,1051,58650,255,703,309,57947,425,42627,277,559,256,42068,383,43707,234,800,350,42907,435
0500000US15007,15007,"Kauai County, Hawaii",53843,174,4044,708,49799,685,26844,369,3815,712,23029,775,7318,170,232,197,7086,268,8722,221,771,419,7951,487,5435,271,645,320,4790,379,3522,292,1340,408,2182,523,1847,80,827,233,1020,248,26999,337,229,192,26770,391,6466,339,100,149,6366,361,9078,339,99,116,8979,329,5032,100,17,28,5015,103,3367,126,0,185,3367,126,3056,380,13,24,3043,380
0500000US15009,15009,"Maui County, Hawaii",124278,358,8542,1240,115736,1233,62605,483,8226,1194,54379,1257,17128,501,94,113,17034,520,23283,723,1871,904,21412,1046,11363,332,1890,644,9473,763,6871,185,2357,583,4514,569,3960,210,2014,401,1946,458,61673,365,316,258,61357,449,15831,220,52,92,15779,251,22003,298,19,34,21984,298,11059,295,0,185,11059,295,7392,289,245,249,7147,396,5388,173,0,185,5388,173
0500000US16001,16001,"Ada County, Idaho",309690,667,29187,2542,280503,2732,153633,954,26852,2475,126781,2512,48466,1140,1866,802,46600,1369,58469,1155,8773,1844,49696,1847,24275,678,4758,1025,19517,1218,14287,355,6351,1149,7936,1103,8136,150,5104,784,3032,778,156057,870,2335,692,153722,1129,46550,795,781,487,45769,862,56554,780,976,431,55578,871,24933,700,303,243,24630,753,15879,538,119,141,15760,557,12141,334,156,184,11985,362
0500000US16005,16005,"Bannock County, Idaho",61153,157,4178,889,56975,920,30015,389,3892,818,26123,837,11386,459,19,35,11367,459,9235,405,837,395,8398,539,4837,225,948,333,3889,349,2806,127,1011,346,1795,349,1751,193,1077,326,674,326,31138,340,286,253,30852,432,10588,580,0,193,10588,580,9997,604,42,89,9955,632,5028,244,124,148,4904,287,2895,111,0,193,2895,111,2630,214,120,194,2510,280
0500000US16019,16019,"Bonneville County, Idaho",73663,387,6377,876,67286,871,35924,489,5941,841,29983,921,12248,549,641,307,11607,660,12426,464,1277,488,11149,643,5780,254,1027,392,4753,447,3299,153,1560,316,1739,337,2171,193,1436,304,735,304,37739,292,436,245,37303,374,12143,378,119,141,12024,386,12853,442,179,155,12674,446,5990,263,113,148,5877,300,3581,53,0,193,3581,53,3172,83,25,42,3147,93
0500000US16027,16027,"Canyon County, Idaho",137992,541,12606,1442,125386,1475,67537,618,11742,1396,55795,1414,22110,467,618,504,21492,637,24259,366,3023,853,21236,936,9980,326,1942,551,8038,636,7010,539,3149,655,3861,613,4178,232,3010,511,1168,521,70455,428,864,426,69591,593,22586,464,80,125,22506,492,24703,445,182,206,24521,455,10229,193,393,293,9836,293,7728,292,138,177,7590,328,5209,195,71,108,5138,222
0500000US16055,16055,"Kootenai County, Idaho",110182,316,12817,1476,97365,1444,53701,622,12502,1424,41199,1448,15339,765,916,505,14423,956,17653,626,1927,524,15726,861,9484,309,2654,775,6830,860,6897,175,4347,630,2550,638,4328,144,2658,542,1670,508,56481,626,315,188,56166,631,15413,453,0,193,15413,453,18079,415,39,68,18040,414,10595,524,103,109,10492,525,7152,258,94,145,7058,296,5242,89,79,91,5163,14
0500000US16083,16083,"Twin Falls County, Idaho",57793,414,5548,1079,52245,1102,28076,290,5207,1022,22869,1044,8941,393,881,444,8060,590,9578,340,874,462,8704,585,4324,181,1007,487,3317,451,3113,219,1459,386,1654,421,2120,146,986,318,1134,290,29717,342,341,293,29376,454,9409,373,26,45,9383,363,8993,428,201,242,8792,533,4767,229,0,193,4767,229,3289,204,67,105,3222,236,3259,177,47,80,3212,197
0500000US17001,17001,"Adams County, Illinois",52432,779,4514,757,47918,1097,24859,752,4303,764,20556,1026,6927,487,866,432,6061,629,8395,554,499,240,7896,590,4308,138,539,273,3769,315,2807,109,1005,310,1802,313,2422,130,1394,359,1028,327,27573,972,211,142,27362,1005,7000,512,9,16,6991,509,8557,600,8,13,8549,601,5009,528,44,76,4965,543,3288,87,28,46,3260,96,3719,103,122,111,3597,140
0500000US17019,17019,"Champaign County, Illinois",165555,181,10839,1416,154716,1411,82467,238,10477,1383,71990,1310,41191,621,1260,685,39931,866,21179,627,1904,587,19275,834,10049,479,1870,690,8179,668,5941,440,2532,576,3409,507,4107,277,2911,373,1196,444,83088,206,362,252,82726,329,37073,648,25,43,37048,652,22357,615,210,201,22147,621,11044,242,116,128,10928,281,6777,347,11,19,6766,347,5837,244,0,185,5837,244
0500000US17031,17031,"Cook County, Illinois",4041480,631,189075,6797,3852405,6784,1933056,430,174055,6075,1759001,6033,674559,587,10654,1823,663905,1950,692561,423,32925,2915,659636,2979,290353,355,32976,2379,257377,2383,162774,300,45774,2547,117000,2571,112809,239,51726,2696,61083,2680,2108424,531,15020,2156,2093404,2214,680948,619,2587,943,678361,1168,713824,468,5709,1209,708115,1308,324792,486,2448,578,322344,778,201374,368,1565,498,199809,623,187486,518,2711,1074,184775,1200
0500000US17037,17037,"DeKalb County, Illinois",81827,464,5135,1034,76692,1108,39249,803,4863,936,34386,1041,17245,856,397,341,16848,962,11884,504,1099,418,10785,590,5231,346,1071,422,4160,500,2802,185,1248,373,1554,373,2087,212,1048,336,1039,383,42578,734,272,294,42306,832,18405,885,41,67,18364,894,12684,535,159,269,12525,517,5087,285,72,89,5015,301,3202,216,0,185,3202,216,3200,222,0,185,3200,222
0500000US17043,17043,"DuPage County, Illinois",709523,443,35052,2163,674471,2286,343655,405,33506,2091,310149,2179,102391,344,1737,601,100654,676,129103,202,5672,1059,123431,1110,59791,93,4950,902,54841,904,32695,189,10218,1033,22477,1055,19675,189,10929,745,8746,730,365868,188,1546,493,364322,552,98285,175,90,107,98195,204,135067,220,483,278,134584,372,63989,64,445,266,63544,270,36788,43,90,103,36698,108,31739,76,438,364,31301,374
0500000US17089,17089,"Kane County, Illinois",378884,102,21380,1704,357504,1698,187164,208,20377,1705,166787,1736,56682,355,1077,546,55605,662,75153,371,3991,941,71162,1009,28592,332,4411,822,24181,857,16830,451,4852,1117,11978,1207,9907,436,6046,672,3861,815,191720,188,1003,561,190717,602,54676,717,407,403,54269,840,73956,706,0,185,73956,706,29905,390,377,378,29528,519,18446,581,120,153,18326,624,14737,466,99,114,14638,474
0500000US17091,17091,"Kankakee County, Illinois",84566,82,8391,1038,76175,1038,40931,245,7912,1082,33019,1090,12081,424,560,363,11521,528,14753,445,1361,485,13392,679,6943,271,2119,585,4824,650,4010,218,1693,424,2317,454,3144,154,2179,383,965,330,43635,225,479,270,43156,356,12710,339,42,69,12668,349,14738,347,437,268,14301,429,6976,107,0,185,6976,107,4697,326,0,185,4697,326,4514,251,0,185,4514,251
0500000US17093,17093,"Kendall County, Illinois",83357,3,6279,1920,77078,1920,40037,1173,6168,1911,33869,1991,13594,1229,267,315,13327,1215,17428,734,2067,1394,15361,1612,4926,391,1573,1019,3353,1151,2729,72,1288,538,1441,534,1360,185,973,377,387,377,43320,1174,111,185,43209,1178,14571,1772,0,185,14571,1772,18274,1069,0,185,18274,1069,5232,407,0,185,5232,407,3041,185,10,18,3031,18,2202,387,101,183,2101,419
0500000US17097,17097,"Lake County, Illinois",511573,1667,30543,1964,481030,2363,250817,1142,28161,1885,222656,2218,71340,1148,2300,786,69040,1278,99032,293,5605,979,93427,1051,43697,176,5581,921,38116,926,22881,492,7513,897,15368,1058,13867,492,7162,801,6705,867,260756,1254,2382,644,258374,1355,66563,1192,633,450,65930,1128,103266,348,1046,457,102220,543,44873,184,352,244,44521,329,25104,85,257,286,24847,305,20950,4,94,104,20856,105
0500000US17099,17099,"LaSalle County, Illinois",87254,255,8474,1165,78780,1192,43863,285,8198,1140,35665,1157,12330,378,491,336,11839,505,15050,312,1787,678,13263,729,8031,203,1503,537,6528,572,4728,173,2113,461,2615,467,3724,87,2304,398,1420,407,43391,232,276,206,43115,334,10686,340,10,16,10676,341,14314,338,134,130,14180,376,7672,174,100,151,7572,227,5224,134,32,53,5192,147,5495,50,0,185,5495,50
0500000US17111,17111,"McHenry County, Illinois",229199,189,15593,1550,213606,1548,112461,413,14985,1513,97476,1527,30269,551,751,503,29518,782,46456,555,3366,735,43090,752,19468,520,3661,874,15807,989,10664,508,4200,720,6464,804,5604,247,3007,558,2597,556,116738,442,608,317,116130,568,29073,474,67,113,29006,504,48001,476,295,229,47706,466,19907,457,102,117,19805,475,11469,454,105,128,11364,458,8288,365,39,63,8249,370
0500000US17113,17113,"McLean County, Illinois",135983,82,9106,1114,126877,1127,65401,193,8580,1097,56821,1095,26180,576,1155,721,25025,950,22050,600,1997,689,20053,881,8984,234,1426,386,7558,483,4864,166,2009,433,2855,425,3323,128,1993,471,1330,459,70582,193,526,284,70056,344,28456,497,7,11,28449,497,21449,546,210,152,21239,570,9922,354,176,170,9746,410,5462,258,133,164,5329,243,5293,208,0,185,5293,208
0500000US17115,17115,"Macon County, Illinois",84772,232,8917,930,75855,947,39726,232,8576,908,31150,929,11393,159,754,380,10639,407,12699,284,1604,509,11095,562,7388,14,1864,511,5524,510,4677,170,2059,461,2618,455,3569,176,2295,372,1274,360,45046,41,341,241,44705,246,12169,257,184,211,11985,289,13807,199,0,185,13807,199,8287,161,36,60,8251,172,5334,263,121,129,5213,286,5449,4,0,185,5449,4
0500000US17119,17119,"Madison County, Illinois",207785,187,21276,1708,186509,1723,99965,290,20582,1660,79383,1662,29782,331,1069,546,28713,672,35302,401,4560,976,30742,970,17244,199,4968,812,12276,811,10201,245,5227,670,4974,668,7436,265,4758,698,2678,756,107820,232,694,359,107126,405,30109,478,51,86,30058,483,35988,480,456,282,35532,605,18446,255,71,82,18375,283,12003,218,73,89,11930,237,11274,185,43,71,11231,71
0500000US17143,17143,"Peoria County, Illinois",143739,93,10455,1416,133284,1428,68223,459,9993,1319,58230,1288,22040,207,775,463,21265,489,23248,252,1840,634,21408,599,11023,112,1930,571,9093,585,7173,268,2895,547,4278,603,4739,268,2553,541,2186,651,75516,443,462,308,75054,523,23054,648,78,139,22976,656,23818,566,329,261,23489,626,12464,263,0,185,12464,263,8104,363,6,11,8098,364,8076,505,49,62,8027,497
0500000US17161,17161,"Rock Island County, Illinois",114199,183,11261,1326,102938,1329,55508,149,10133,1248,45375,1253,15554,368,1297,685,14257,736,18954,361,1876,528,17078,637,10238,341,1941,513,8297,591,6367,344,2897,617,3470,608,4395,162,2122,499,2273,475,58691,157,1128,456,57563,491,15518,206,310,253,15208,338,18415,165,247,187,18168,240,10450,105,280,219,10170,252,7502,197,134,158,7368,256,6806,204,157,142,6649,238
0500000US17163,17163,"St. Clair County, Illinois",199411,839,29894,2512,169517,2465,93774,862,26638,2257,67136,2414,28573,511,3873,1013,24700,1116,33573,594,7939,1218,25634,1235,16226,305,5192,935,11034,976,9070,301,5252,691,3818,736,6332,225,4382,651,1950,624,105637,593,3256,802,102381,869,29552,570,678,423,28874,695,37626,479,1973,712,35653,817,17918,380,392,227,17526,411,10258,191,190,179,10068,252,10283,159,23,37,10260,164
0500000US17167,17167,"Sangamon County, Illinois",153045,188,15363,1576,137682,1585,71936,367,14290,1570,57646,1592,20824,537,1553,629,19271,754,25522,560,2931,757,22591,972,12992,423,3407,675,9585,777,7491,328,3350,539,4141,661,5107,268,3049,511,2058,483,81109,319,1073,420,80036,522,22050,347,150,194,21900,399,27070,308,323,208,26747,386,14799,467,265,230,14534,452,8923,403,157,148,8766,446,8267,238,178,192,8089,303
0500000US17179,17179,"Tazewell County, Illinois",104796,618,9995,1082,94801,1293,51694,562,9714,1093,41980,1246,14284,594,669,377,13615,745,18306,374,1739,576,16567,719,9435,356,2243,562,7192,662,5474,185,2057,495,3417,495,4195,185,3006,429,1189,429,53102,503,281,181,52821,513,13232,357,30,51,13202,350,18009,336,251,177,17758,359,9303,149,0,185,9303,149,6301,131,0,185,6301,131,6257,185,0,185,6257,185
0500000US17183,17183,"Vermilion County, Illinois",61016,237,5984,709,55032,761,30095,240,5655,643,24440,694,8431,183,124,113,8307,218,10318,202,1087,309,9231,408,5323,187,1250,287,4073,328,3516,191,1564,334,1952,359,2507,139,1630,303,877,315,30921,169,329,185,30592,261,7810,334,0,185,7810,334,9793,301,230,141,9563,316,5842,317,53,90,5789,327,3818,248,16,27,3802,251,3658,173,30,50,3628,176
0500000US17197,17197,"Will County, Illinois",496908,127,30067,1787,466841,1796,243916,159,28470,1636,215446,1645,71332,188,1563,490,69769,505,102386,134,6700,1106,95686,1104,37715,88,5421,867,32294,871,21381,107,8285,943,13096,948,11102,63,6501,619,4601,618,252992,82,1597,507,251395,512,68983,118,182,173,68801,226,104261,118,752,328,103509,337,38909,89,250,203,38659,230,23266,305,323,271,22943,375,17573,274,90,105,17483,300
0500000US17199,17199,"Williamson County, Illinois",52309,57,5594,929,46715,931,25459,547,5137,808,20322,936,7284,566,182,171,7102,617,8802,423,1328,464,7474,659,4456,269,974,316,3482,429,2976,185,1435,356,1541,356,1941,185,1218,335,723,335,26850,538,457,294,26393,617,7120,426,111,137,7009,453,8635,359,222,193,8413,430,4705,306,124,185,4581,359,3514,119,0,185,3514,119,2876,185,0,185,2876,185
0500000US17201,17201,"Winnebago County, Illinois",220459,175,21040,1629,199419,1660,106423,355,19550,1514,86873,1543,30084,89,1712,655,28372,658,38175,173,4226,970,33949,975,18728,579,3482,811,15246,880,11450,506,4968,820,6482,675,7986,419,5162,719,2824,737,114036,325,1490,500,112546,626,30878,343,102,130,30776,370,38848,414,215,182,38633,479,19376,331,441,341,18935,449,12862,296,273,243,12589,346,12072,318,459,274,11613,393
0500000US18003,18003,"Allen County, Indiana",267367,254,20940,1476,246427,1556,128235,301,19781,1396,108454,1465,40849,408,1443,558,39406,750,46170,314,4454,767,41716,761,21548,294,4208,763,17340,798,11586,382,4686,725,6900,774,8082,414,4990,464,3092,610,139132,172,1159,412,137973,456,41838,262,109,126,41729,282,47698,257,555,280,47143,382,22940,352,128,105,22812,357,14361,499,89,146,14272,530,12295,421,278,226,12017,481
0500000US18005,18005,"Bartholomew County, Indiana",59803,497,4259,722,55544,741,29794,694,4090,734,25704,819,10033,448,112,170,9921,433,9892,426,905,423,8987,565,4752,438,1146,373,3606,563,3181,177,1019,421,2162,392,1936,79,908,308,1028,332,30009,515,169,188,29840,544,8311,485,81,147,8230,515,10181,478,39,77,10142,462,4801,81,0,190,4801,81,3662,240,49,80,3613,255,3054,132,0,190,3054,132
0500000US18019,18019,"Clark County, Indiana",86636,274,9338,1383,77298,1420,41461,143,8267,1268,33194,1300,12466,389,396,325,12070,550,15442,375,3004,796,12438,845,6853,215,1640,534,5213,522,4214,142,2127,425,2087,436,2486,104,1100,403,1386,405,45175,254,1071,657,44104,767,12486,474,0,190,12486,474,15715,387,544,358,15171,542,7869,424,109,179,7760,460,5157,326,36,58,5121,326,3948,203,382,535,3566,567
0500000US18035,18035,"Delaware County, Indiana",94900,392,7392,1052,87508,1123,44973,617,7056,974,37917,1115,17880,670,528,380,17352,732,12812,317,1438,624,11374,696,6638,101,1606,477,5032,491,4468,107,1396,436,3072,444,3175,70,2088,340,1087,327,49927,535,336,230,49591,609,18604,553,43,82,18561,561,13681,354,195,162,13486,385,7173,268,82,133,7091,272,5542,283,0,190,5542,283,4927,161,16,35,4911,163
0500000US18039,18039,"Elkhart County, Indiana",144496,5,10504,1593,133992,1593,70067,361,10001,1450,60066,1394,21853,258,829,500,21024,536,26092,258,2439,891,23653,895,10643,324,2258,622,8385,694,6814,262,2288,481,4526,524,4665,320,2187,545,2478,609,74429,361,503,303,73926,528,21798,393,83,149,21715,419,25265,491,74,90,25191,507,12497,462,64,109,12433,496,7743,400,213,199,7530,460,7126,156,69,113,7057,191
0500000US18043,18043,"Floyd County, Indiana",58289,236,6348,1105,51941,1091,27814,294,6043,1081,21771,1091,8132,421,168,180,7964,449,10088,348,2235,788,7853,781,5011,142,1279,384,3732,418,2922,157,1226,337,1696,363,1661,83,1135,280,526,289,30475,274,305,238,30170,357,8423,293,0,190,8423,293,10397,228,180,153,10217,261,5535,207,105,183,5430,166,3384,232,20,36,3364,237,2736,114,0,190,2736,114
